SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.l(r:p30udt6216lv-p30ulv19713)", "p30udt6216lv.1.2", "p30ulv19713.1.2", 7424, 4,  4, 4, 0.12008886, 0.4916655, 0.4916655, 1.0179904, 0.5097566, 1.0153051, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216lv-p30ulv19713)", "p30udt6216lv.1.2", "p30ulv19713.1.2", 7552, 4,  4, 4, 0.12008886, 0.4916655, 0.4916655, 1.0185714, 0.5097566, 1.0158921, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.fuse(r:p30udt6216-p30udt9859)p30u_69032", "p30udt6216.3", "p30udt6216-p30udt9859x.3", 7680, 2,  0, 4, 7.1995579, 0.4916655, 0.4916655, 1.0243187, 0.4926655, 1.0243187, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udt6216-p30udt9859)", "p30udt6216-p30udt9859x.3", "p30udt9859.3", 7744, 2,  0, 4, 7.1995579, 0.4926655, 0.4926655, 1.0243187, 0.5816445, 1.0242187, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49717-p30udt9859lv)", "p30udt9859lv.1.2", "p30udm49717.1.2", 7808, 4,  0, 2, 0.12008886, 0.5816445, 0.5816445, 1.0157451, 0.6005632, 1.0140672, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49717-p30udt9859lv)", "p30udt9859lv.1.2", "p30udm49717.1.2", 7936, 4,  0, 2, 0.12008886, 0.5816445, 0.5816445, 1.0163275, 0.6005632, 1.0146556, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49717-p30ulv37801)", "p30udm49717.1.2", "p30ulv37801.1.2", 8064, 4,  2, 2, 0.12008886, 0.6005632, 0.6005632, 1.0140672, 0.6112159, 1.0131225, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49717-p30ulv37801)", "p30udm49717.1.2", "p30ulv37801.1.2", 8192, 4,  2, 2, 0.12008886, 0.6005632, 0.6005632, 1.0146556, 0.6112159, 1.0137141, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49716-p30udt9859lv)", "p30udt9859lv.1.2", "p30udm49716.1.2", 8320, 4,  0, 2, 0.12008886, 0.5816445, 0.5816445, 1.0157451, 0.6005684, 1.0027561, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49716-p30udt9859lv)", "p30udt9859lv.1.2", "p30udm49716.1.2", 8448, 4,  0, 2, 0.12008886, 0.5816445, 0.5816445, 1.0163275, 0.6005684, 1.0033963, 255, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49716-p30ulv37785)", "p30udm49716.1.2", "p30ulv37785.1.2", 8576, 4,  2, 2, 0.12008886, 0.6005684, 0.6005684, 1.0027561, 0.61022036, 0.99613191, 0, 2, 2, 0, 0, 0, 16, 1
Line, "Line.l(r:p30udm49716-p30ulv37785)", "p30udm49716.1.2", "p30ulv37785.1.2", 8704, 4,  2, 2, 0.12008886, 0.6005684, 0.6005684, 1.0033963, 0.61022036, 0.99680165, 255, 2, 2, 0, 0, 0, 16, 1
